7EC9664C	347
7ED7536B	2461
59CA0B49	161
58C13AA3	614
5E50CC54	154
7DEEACDD	182
7CA5B639	258
812E34CE	163
7E56AC7B	781
7C042DA3	271
7DFC8B88	200
7E89CE00	534
7BA595A1	498
59CCB84E	214
0BDF3020	312
7ACAD224	160
7659CE84	203
8062DA1E	178
7FDF6FEB	170
7A99312D	159
7C7BDEDB	1140
7536B00A	502
7BC43DB8	208
80B5DB3A	347
5BDED7D2	167
807D282E	201
7751BD15	188
7FC782E1	172
79E5DEED	173
7D8A9350	150
80F17619	181
7C85BBAD	419
7C7BE3E0	155
81190DEA	175
7D568AF1	361
78DC4E90	237
7E916FA4	342
8175A4E0	186
7EE77184	197
8148DDB1	175
76494A07	152
6A8C1112	209
764639FF	202
5C31E668	288
80DD015B	157
804A7FCA	241
80EFE03C	152
7C7646C1	212
7D64ABE1	649
7F89D556	197
85D2AE67	168
587F577A	177
757CCE1D	248
7DA8A476	483
7EF8CBBB	839
8107E866	179
752409BE	177
80101F53	416
80B1CBE0	264
7B14046D	185
7BA092E5	393
7EE5D60B	185
5B33CA46	172
7A6BF9C4	164
7754EEEB	302
860EF830	219
78F3B1BE	212
615801F7	217
7D9F946A	165
79B81275	304
7FE4B865	331
8179049F	422
5BD06DEB	267
7C162114	234
776F96E1	307
807115EF	213
5F111D0A	241
7E0C63BD	154
5A33862C	185
8099394F	167
7EF4CAD5	197
79CE2F60	323
7B63C7A7	192
7FDEA5AF	188
772FFB1A	280
7806CE63	341
0EFFA441	172
80A535BD	158
5CF26AD5	234
7B21C72A	519
7D0A395A	297
78FAF348	353
816245E2	263
045C1524	261
7D3F7A79	438
764A7F47	370
807750AF	710
7E884394	370
815A7159	395
7B6E1470	160
7F293194	239
7B5F736A	240
78A0062C	413
792B85E2	218
7E313885	1030
7E546D91	154
7E82C276	209
7D4E1CB9	226
7D4105A1	181
794A0986	215
860D1C15	398
7D978831	280
7DC224A4	263
5B55FDEA	887
80DEAE60	557
0140993A	231
7CEFF660	352
7C0FD803	710
7AA5910F	207
7EB4C1D8	253
8633A65F	252
7E6D6BB4	209
78307D99	228
8115719D	277
7E3993BF	225
7792829C	165
7FC674AB	243
80F7DF88	1279
7F5EF282	307
0878E72B	910
5CE51218	166
7B55F6B1	368
730739C4	174
59D37225	292
5ACB9C10	1058
815CD2AF	793
7BBDF35F	277
7F3EEB61	196
818DCF72	160
7D2DFEDF	211
7D429D22	272
794AEB38	365
7A2C361C	151
7CEDC8F4	314
7EBFD640	170
7E8D899C	195
7DF5FD24	214
0A088B47	188
5E447F34	278
7E4933AE	230
81D83182	504
814EC56C	230
751CCC0C	199
7F9B7411	203
80E0DD4C	537
797DA1C3	265
7EB50133	309
7EF72EDD	174
810B9D54	165
7D910172	202
80C7E7C8	834
80EDA9F6	2781
806C8A69	736
79C56783	391
58EB07E7	232
807FFD66	304
7784BFFB	193
8099B5C9	215
7D6F6292	179
80C76DF9	196
8088C627	1561
7F135B5C	732
804DF917	176
753F4DA2	309
8130FEAF	468
7EE10EB0	604
81786868	251
7EC230BA	151
7E21DE81	1242
7D9779F2	167
7DB4F4E6	320
7E7E2237	165
7D40AD43	670
7E8AA98D	248
778850EB	1452
5A0E4A3B	156
5BCBA4C1	204
802A2E92	331
6628482B	235
7EAD2C52	174
80CEB55A	317
76A93605	273
7520F96B	324
8047A42F	209
830475AB	168
7ED21FF5	1910
7C65B517	180
7AC295A5	247
7E6024BA	643
7F2048F7	216
7DCB3178	161
7FFB1E9F	164
811E4804	763
81330B9F	224
72AAF91C	224
814090A7	389
7F325B47	363
76CCBD8F	219
7E663076	230
0131A30F	180
754821CB	1771
809A08C4	470
7B30DBFD	479
7ECA2159	273
808843AE	343
7E91BA84	457
02ADACF1	531
08B552C9	201
7DEA870C	1427
75A63A77	431
80C661F3	727
7AA913A9	191
778010BD	154
751A414A	199
7CF2C48D	181
811C4FB3	805
80A04DF2	617
7BD97B8D	270
75CBFFB6	1212
7D43AC3A	246
7C86612A	351
7F84E84C	255
75FE5376	431
79D2185B	342
797B36F9	377
7EFD3469	172
810D33EE	233
7F3BD326	311
814C94F9	161
7F34F605	363
819B0602	167
7829FCA1	233
7DD73BEC	218
803D9E8C	164
7F6E0C34	740
8137A358	242
814EA8EB	607
7FD6F6E0	266
766FA1C6	209
7DAD007C	197
7DE2204F	191
7E2741F2	680
74F6899E	162
7604365F	258
7E984E09	166
772DE8F3	211
7F6CF75D	183
81A5F800	206
80329528	685
7FE13B38	247
7CDC1957	181
7ACDE861	249
7DD35DD9	156
80860C39	194
81658378	277
7D1D04DD	182
7D24F6D2	4436
5A396342	509
7D8BAF4A	185
7D1C208F	241
7FD89D16	246
80A563C1	342
798CA516	153
5A489C1D	326
7D311475	162
7FCC7E89	207
7AAACF1C	160
7F237049	169
7A15977F	1051
015C5D4C	155
7FE97BC5	295
7E4C862B	193
086392D6	152
7E9F5BF0	341
7D9DF2F8	328
7F41F826	1680
7CA23682	711
7E1FCF4B	958
7E7BB75D	219
7C28A749	178
7AFBC17C	265
809D3241	177
8108D385	254
5D04EDE9	192
83EFBC3F	205
0AEBFB27	270
7DD15C3C	176
7D488216	152
80B4E068	356
5C24CFA8	221
76F61E7B	162
7D1DFCFA	195
80022A1A	203
79473A01	925
5DC1791D	492
7FBA7DB8	985
7A622CDA	292
7F366FA8	194
7FFB345F	1216
8110F6E7	466
76CE2046	458
804B41DA	194
78CA6AB0	153
03276E4B	188
7D302706	186
7D6F38C6	195
810C5E96	155
7F420D25	1121
81464BEF	722
7F6A2C20	172
7CF083FF	288
7D3BF0A7	155
77B04970	518
7D88B337	253
8132FF7C	198
7CF45FA6	369
76FDD79D	449
7E65CD9D	255
5AE2C847	285
7D7D0E37	201
7E0F0F3C	301
80ECB21C	151
76F9F3F5	188
7F7ECE5B	165
815B3DDB	252
8171A43F	157
84A3A082	282
805CD994	169
7F71D254	291
76B21AD1	224
051657D0	447
8037A0E3	177
80A76618	2168
7A610F3A	193
7A6A5160	157
7FA319B6	197
5C25184B	221
7F0700E3	223
6F48E587	154
7F408613	302
7F918517	749
7A75FF81	157
800052BF	808
771C9BA8	456
7FD4A4C4	186
799AB9CE	218
8171790E	265
7E87F2F8	364
7EE504A4	328
77FAF534	200
7027A8E1	299
7FE76A13	153
816440D3	191
799F0C4B	224
7EF38774	170
750271E9	247
793383A0	1459
810FA553	614
06F7CB19	416
7F130B3F	163
7D8B6406	314
7D8197BF	668
7FD27811	156
590FEC15	218
7EF7F141	158
77F82FAD	765
7BDE48CF	162
7AF3295A	314
78726FD4	763
80DE7E2E	260
6CDAFAFE	294
7D318969	349
76D220AC	281
7C09384A	820
7C06EC62	424
794A90C8	161
78051524	268
584953A1	199
809CE4F8	612
803F493D	278
5D48AF11	219
79D8A386	196
7F53C30B	206
7980AE89	322
7DBA5128	240
789DDF24	265
7DF94264	227
7FD2ACDB	179
7DC5D439	295
8029E27D	444
80E8049D	174
5875568E	412
5EC99698	235
8161416C	169
813C8139	252
7D35B367	431
7DD10114	156
80C84851	155
7FA5FB12	447
7784DDED	266
7FAFA216	171
77F58AB3	307
7E176162	205
80731A3F	401
7C3CCFEA	182
807C777C	178
7D7F5A37	284
75181E9E	671
78C402CC	214
7F4D2DBA	1825
78E58EB3	1195
0BB5827D	152
80F079E5	307
7F492100	386
7DF8F415	231
7A5BD8BB	174
7C275EE8	172
7D1B4FBF	308
7E69047D	236
811BDDF0	453
7D3B18AB	281
7894A4A4	620
80FD0D2E	161
7DE54909	151
0079A41D	194
80557CED	349
5FC98F6F	216
7B3F6DF6	248
806D6B9C	384
8589DFB7	329
80146664	520
81722ED4	194
75CDC6B1	156
7FC9BE50	233
5D5B0E1B	266
7FB9F24A	460
817424AC	351
7D51F8A5	380
7D174948	426
807503A0	160
05FDFD8A	277
778F40EF	431
7D53BE8D	202
815005D3	224
7D30F20A	179
796DE66B	250
5FD6D7EE	206
811A9A48	541
5DA47E75	183
7B9C0CF9	153
7DEDD133	2163
80BBD719	249
7D9C9B6A	156
613B9967	173
813602CD	204
779D65A7	172
5D49BE56	214
7E893995	326
814CC1D5	152
7E09B829	346
7D3769CA	193
7E11EE40	529
831A8010	311
7F23F3AB	179
7EE67F7A	174
8049CAB1	172
7EA81812	275
7600598B	470
7922D431	170
66A8EF76	227
7E8485D0	275
7E7CD842	2556
7E84A28D	164
80FAA62D	206
7D88ED52	151
80E77ADF	499
7DD93495	199
7E97F086	347
779CBF34	214
7A716221	277
5DD34FE2	269
7DA79415	276
7D693F66	167
862B7727	294
5AA6F096	238
7D5FC4CD	170
7E263A96	163
7ED90BF1	259
1374D952	334
01992FDE	256
75FB860D	207
7C3FFBCA	339
7E2929E3	298
7CE8884A	859
80F8AB5D	219
80B7E4D1	353
63BCB1FC	2575
7E8BE68D	376
81DDA402	185
7E73B259	420
7F9A20C4	217
7DBF1B75	462
599891A2	1461
80BB7114	166
780370C9	161
802D3B6E	160
80B4E7AA	248
67389E82	174
7B56AFDC	295
76380314	329
60B8BA83	181
7E8A47D1	179
7EE7F76C	2192
7699C57C	346
75480D07	303
793E9F72	223
77C21488	822
7FDC7743	155
76699988	150
7E61417D	782
78A0B1A9	150
80A87D78	277
7B27A0D4	172
7F9703BD	152
7ECEFC4E	580
7EE63F96	369
7DFADDF7	244
5CD57C80	221
80608C0E	404
7F53FA0B	688
81E8D30D	158
77FBBFAC	578
6CD27065	169
781FA0C6	189
78956415	191
79246F9B	432
7E7F44E5	237
0B8CD9CD	462
768FFA33	158
7D141E05	457
807DE91D	390
799AE350	296
7DAEFB26	228
81004921	288
7B413A61	157
7AC4BD08	159
7D0D1A53	306
5F5E37FD	241
7A33AA65	324
7F9F6078	506
7A9AFA02	150
79DD1E56	407
75EF8D28	164
7DC3783C	208
7C649B9E	165
7DA55F4A	154
77794855	180
7F2902D7	156
7E20A209	191
5D55B62A	155
7EB41FDB	253
7F70E674	610
7B8D4E7C	166
80636DAF	246
808DF322	154
80C7F2BD	282
7DA7DD97	151
7DFB9C01	367
79602962	349
8044D090	740
811F0509	204
8166DDF3	205
8118A037	2046
7F77D846	167
7B803AB0	276
8172E641	238
7E3FEE73	163
7E9073D9	406
751A0D1C	194
5B1448C1	348
7F14B3AA	379
7D41947D	338
7EF0216A	199
8144AAC4	171
7D27EDFC	269
813B4422	174
7DE978F8	243
7D319B58	163
801D237F	182
5EC5183B	286
7EB3CACF	421
71B3585A	162
7C8B3421	214
7DAE8A83	171
7F273826	370
756FC5DF	215
7BE46AB6	166
5AE0AA2D	293
7EE41613	187
80F0C7E3	179
80A779A3	213
7D79605B	569
5E9A19BB	381
7A2FF337	173
80DB6D6F	420
76C8E204	1222
856EB163	468
812313D9	6379
7D7502F9	384
7C86A927	257
7D076D0A	320
8034E614	162
8138A16C	217
7DB847A6	257
7435DFB8	219
763A2CC4	277
79119EF3	182
7F8B8885	282
80A373FB	351
7CFA0F26	151
00CAC87E	171
8120C2BD	166
763DCE89	168
811AB3CC	216
5AF66852	282
81760FF6	164
7A1AFCAE	307
7C4B3240	202
7AD9FD19	707
7C9C2B58	1056
0B2AD8DD	230
5F38DBBC	699
80A02943	275
7FA26FC6	255
7AE715A9	201
808F4AB5	180
80669985	420
7D283D48	539
802D7103	164
7D3CC54D	253
7D2490F0	180
803810A2	342
5B81DB96	165
7732CCC0	391
816D8F92	150
75166884	638
5A6E4EBC	184
7F326370	229
7F3441E6	238
7E7A3D19	354
7CB5390B	203
5FC32D3B	174
7E0547D8	303
80D5027D	367
7E504915	324
77C3ED63	267
80FB6B66	339
7E9ECAF3	269
03763D12	167
7D12D92A	291
80C10F6B	255
8134210E	210
7D45DBE3	259
0BC21CDC	415
7F1B167A	166
7D5CB881	428
7EBCEB9D	185
772CEA8E	307
7FB0CC5A	183
7D73E9C0	365
80060F4C	414
7B8B768B	531
7D0A4058	151
77998B32	276
7B5DB33F	160
7D75A430	432
5F32BFFF	917
800BF795	163
800B171F	298
778B5C76	158
77D511C6	206
7B1FB5E5	448
858DCE27	179
77E32C20	180
7FD95C3E	188
5BD032C5	515
81735D2A	590
810E3BB2	193
7F9527D6	420
7F7F4501	305
81592338	3590
76C8191E	226
80FA37F3	164
75DE32D6	1091
7E8EF2E4	387
7EE44E9B	245
6D67A767	249
802542DF	219
651AEE4D	262
7CE95A40	203
7EEDF331	242
6877BDB1	198
691C9D5C	227
7E2244D7	272
813D6F29	633
06C02A4B	181
7DE6D65A	159
7D8AEF80	183
809D780C	381
7ED04355	168
7EE2A41F	211
7F78CD53	161
7D3A05EA	178
77D443BC	429
806CFAED	191
80BA21D2	220
7ED6A43B	568
7E25DE23	413
7C6CB790	246
7EA64B05	288
78ED2329	182
7E6E87E3	325
7D86ED61	201
62E69C4D	303
7E13B4E2	505
7D484E37	225
8016EDD2	475
7EF1A94D	2314
803824E0	231
7F88FF5B	293
7B00A455	165
7647265C	405
7DDBCE00	292
80B17149	257
5A35B29A	261
8163E2B3	168
7FBFCB7F	203
7F6390C6	242
7F4A635E	448
7D9CBE90	159
7FFF28A4	183
808EEA4B	369
7F47F149	170
7A9CA15E	195
7DF1CFC5	157
7D0DD182	789
819F62EE	222
80624EA7	241
7E091745	475
7DDC25BC	199
77D46E02	159
81962665	272
7882FE16	275
8086C543	390
80CDC13D	151
5BC2C29C	210
7FD38E02	200
756CC1F1	176
7D0BA8FD	255
833907E7	284
7D787B39	203
80A4A0D4	187
804BF65F	222
7E75EC5D	150
04CFF526	235
79E990D3	182
77383352	408
7FC76354	390
7991E772	156
7EE42F5F	674
7DFD1717	363
81296D5E	226
5D32807D	284
7DB4CDCB	151
762258CC	171
80835C96	216
7E7DEED2	252
60E33AF9	517
7E5A2218	398
5CFD2311	185
74455F68	165
78954E6A	317
7F2332A4	150
8045C667	337
773AB112	214
80DA9309	301
811FB282	197
5D7F66EC	264
7FFE0CA2	239
7E59910B	478
7755429F	575
7B8A178E	157
7F1AC732	620
7DE2E828	385
822EB937	150
8034C216	151
80780945	246
7B95B09E	339
7FC2CBAF	189
6D0F822D	563
7D4144F4	570
76397661	360
8136EB0E	187
5C7D24C2	173
7E778ADE	166
0019ED21	347
84241B2C	163
7BABE865	468
03B70BB5	312
81686E46	461
79D79BE7	150
80D2E905	264
810C92DE	363
7FBBB795	174
78975264	166
81515F1C	298
7E015B04	493
7956A310	794
805AE273	353
7F3B2BC5	532
8111BF0D	352
80F3B7D3	222
7E753C6F	407
7F6DB2D7	194
7D87F696	170
5FE0234D	165
7D4969FE	2238
7F74A67B	562
7D3BC96E	217
78AD5030	184
7553E1A7	382
85E5D833	174
7EA2DCAD	165
805ADFA5	331
7DB8E559	166
5EE5686A	848
7C3C7172	248
7E11C662	160
7B777227	190
7DC11F34	1048
7D514F4B	317
773732F2	331
0C0ED831	165
7C376D3E	183
8160FC16	289
5D292B49	1990
7B5A0CC5	425
78A4421A	211
7D71789F	188
7D179D7C	178
7E5FDAE1	215
781B8DC5	176
7D536440	615
7DA98136	211
79F0ACED	232
78D00511	1352
7E621A13	213
7EDD50CD	429
7BCB3538	184
814C2116	225
79C92944	156
7BD17337	233
7EB105FF	187
81FC6200	150
7C082EB6	608
7DCFE85B	311
80779CE3	1554
7840127F	313
77A4D6F7	510
77424954	184
7D0B8281	276
77FDED06	307
7F0ACB5E	270
80D00D5A	222
8165DD41	707
804BC051	178
80743E80	191
7F474620	151
773E4590	370
7DABE0DA	198
7F601B8C	163
6F7F7AD3	172
78D3D24D	188
7E089DF1	233
79C73A92	166
5F32716C	200
754E4CA8	157
77F40783	260
7E299985	159
7EA77290	375
7DEE0EAF	153
780D26CB	177
7B6075B9	168
80898701	154
78545BEC	197
7E77D64C	335
7E6E253B	157
7670DE23	161
7F0DF1A6	459
812C8825	292
7AF56730	810
8073B40F	742
7CA0A78F	495
7DBB0781	174
7DCB1046	537
78FAAA60	1307
810495D3	198
804D894E	740
7D9432BA	297
7DC15F0E	184
78BA132B	681
804965C6	213
7A027BDE	245
7E9F0490	209
7D4237FA	416
80F15F83	239
77EF4A7D	495
85DE64DF	151
7C7EEA81	157
80E1D3FD	199
7D169291	155
75CF66F5	672
81A7A90B	163
7DFE9738	215
5D0B4D1E	168
58BC0E43	184
5E9BE73A	161
756A7C1D	184
7E79E0F5	410
7F581B6C	814
80B22E01	267
7D195C19	152
815A4A0B	221
01881E08	180
5A53F24A	178
79E35CD5	306
8055B913	195
7F1F4465	197
8118FAFC	613
792E38B3	200
5D83DB2D	364
7CF0689B	172
7A56BCF7	288
0B5DB65F	308
808993FA	2102
81AED2B9	182
7D7E37B8	246
7E9AB16C	159
7FF79FF4	150
7F11AF22	330
76ED6A09	189
7F25D0C8	373
7DE4ACBF	379
80DF889E	285
7D82EEC5	347
803B281B	341
80E0DAFD	168
7F1A248C	247
7F6F004A	190
7EE0C324	1071
7ECEED30	1693
80E32817	226
0B593E1F	182
7EF7FEA8	161
8078B286	223
7ADA3BFF	321
80D1BF19	506
7890939D	542
7F4BA266	355
79AD7620	216
7E9164CC	497
807A5E95	504
80822CEA	292
7B4AD73B	174
7FAE8A20	234
7E742C9D	334
781F22EE	159
81D7CD1D	1391
7EF652ED	237
8018825A	220
79F5931D	243
7D7F57CC	204
810E6BD0	2060
7D8E825E	162
7D06445B	229
767B558D	175
7C8CACD1	717
7D3A13B9	598
7784CD56	214
7D052084	213
7F174C56	618
7FBD2E0F	359
76A1FCFC	308
76DF0152	163
796612B6	305
7EB3CE9A	189
8055B120	357
7B31C6B2	260
7E3CAAAB	754
5EEBA81D	158
7E9160A1	165
5C286004	201
7DBFDF80	269
7FB949EF	527
7A0A5D02	195
7E77CFA2	511
83C745D3	232
7694E331	187
775116FC	316
81714999	161
7D25FAFE	660
7CECDB78	1386
7AA86D7A	150
77624A96	280
587FF480	259
786047E7	440
7F6BDD5D	3374
81389F1B	189
7F924931	1059
8043CE05	285
7D6D50D2	451
10D72A7D	160
5B6E9C7B	405
7E616BF8	216
80EA64E8	265
800D53BD	195
81504422	301
7BF8F5BB	255
7D69CE9A	508
790D5328	207
5A34249F	242
767E699B	333
7E333521	837
812C22F8	156
5C94A2BB	227
7CBC398A	259
80A13A1D	2102
7D53A898	443
77EF3FEB	245
76E0495B	368
803B74B8	310
7D4A762F	188
7FE70DA2	328
7C083E0D	225
7DD002A6	288
7FEF82E0	151
80EE4D9B	253
7E2B9854	151
8049B52A	573
809D6E7F	215
02A67BD5	393
7FD0BD90	1080
7EBF950A	179
79850832	208
7FDCED3F	210
7C59B343	488
792C5BA8	180
7BE499B8	176
7EF318D2	402
7EBAC829	169
7E589B5D	234
7D50B242	192
79835403	292
09020D3A	276
762040FD	239
7EE48A59	1109
78CFFCC8	174
7EAE63CF	153
7AB93667	200
7F3064A8	222
8148D41F	397
5C2BA9B3	167
7D2DAD4E	631
801277CB	179
5BD75497	173
7B66EE4E	179
7E61A08D	254
7F765026	192
591AD09A	205
805D01FD	240
7E3B0596	521
7527F421	222
7EAC7DD0	217
808508D3	186
716E0852	219
7FD6539B	759
5C46BB36	277
7C3451EC	275
7D09E374	206
80D61BEC	403
055B1E72	201
5AABF6B5	168
7EBFDA6D	300
7E9C3DCF	434
5D6978DA	159
5A4C28EF	343
7E96B5ED	350
7F570770	158
7713A1AA	165
7D1AF44C	456
8025B9D2	238
7E9C56E9	363
79E4A7FC	1374
7AC5D8DE	851
7DE94263	164
7619BC6D	238
7D115A04	410
7ED6E338	377
77E325E2	193
702E63CB	1853
7EF37F50	223
72419BBB	152
7512CF90	240
7B804626	265
7FE1355E	520
7CC2710A	250
75942FD9	471
7C2CB970	992
7EDDA16C	160
807CA051	239
7FA91694	181
7EBB6587	287
7FABF119	312
7D5CAA65	181
7D1FE6B8	357
81438780	164
7E4E17C6	239
844D19EC	284
808A234D	329
76A2E94A	197
7EDA1458	248
78EAE570	161
80CFEAC1	231
7B4906A8	329
7F51A24A	190
85A6AFBD	207
5C922E1E	305
8063BD91	385
8160D140	162
80F62409	362
769E32EC	386
630E23A7	398
7231E092	184
7BBEA4E4	179
5C70C5D0	520
7628BC2B	179
7F75378D	161
5905665C	528
7EF7538E	1093
7EA0F8D6	582
7A6F7EFA	293
7C0C7065	203
7F12AA17	401
750BF6DA	177
77539CA9	161
810FCAD7	929
7E2D4B0E	201
7FC3E762	461
80E14139	269
816ADD49	155
8048EF1C	602
85E8BF88	161
7D6A6864	329
7D06F095	1306
7D000B98	169
79B9D109	169
6848153C	389
805C3A70	537
81732684	193
7DCC9F35	588
7FA8318E	177
7FE89273	179
7AF0EF2B	211
7F2BCAD8	681
7D1D3C0E	156
7E94E097	199
80C040CD	258
7D9AAAB3	283
7F478C2F	163
7CFA18E3	804
7D223C51	499
79B8535A	861
802D93DB	773
5AEC8C5F	197
5F897D79	159
8083F92A	153
816192B3	181
80F5FE11	949
67992BC5	178
7D617148	422
7BE3D27B	245
8025345E	235
765056EC	246
7D3AA2E9	159
7E0E59FE	623
7988FAED	297
81CE2C5C	193
7EBE5525	379
7F065CE8	352
7D513D28	181
76CBA7F1	167
784287C3	167
7DB4A929	730
7DEBC499	219
5E830AC4	707
7E6A60CC	264
7783D475	199
7DA326B7	164
7F2D1C7F	238
790593FA	155
7D5F03D1	227
7F80E5F0	264
780133F8	191
7D9CC37C	345
7D76C4E6	200
7ECE92F8	299
6BAA38EB	357
7F4C63C6	566
7F3CE420	259
7AADA534	227
5C2CD755	153
815D659C	360
7F84B51A	171
7EBA561C	390
7D53F0AD	720
7635DD4A	151
751D56E7	160
7ED394CA	295
80B8A0CF	190
7FA1B1E4	417
7FF4D5F5	195
7A182387	284
7DA7D466	297
7D1A7F15	152
7FF1AC77	550
7CB0318D	166
7D458B65	208
79B03E3B	165
7D356E01	168
755037AD	206
7F27F0E3	159
7F3A5612	198
7DE273F1	485
5B5D7731	415
6C8B9655	217
7B8A0A7B	480
7E96EF14	778
7D125BFF	192
7E4AC048	406
7F3AC150	150
76F81371	225
816DC9CF	286
7979FBF5	183
78C6ED89	460
7E58C722	583
80AEB72B	176
8148EEF2	240
80C5FA65	367
794128C6	184
7F75F6F6	212
80A56483	409
805E152A	357
74C32399	177
5AC560D8	171
7D084B94	194
7F8B1C00	907
76AE48F3	1814
7ECA0955	152
7F672917	244
7E341058	231
7D9E37D2	627
7E4B3B07	194
0A3B279E	207
7D88AFD2	172
80CADFF4	619
85F95655	260
7E336E4B	254
7CF2396F	301
01817436	351
81AE8B47	378
5C2344FE	233
803221DB	322
7D3A8B2F	271
7E58378D	1005
7FC0A39E	794
7CA270BC	193
7E67A55F	190
77C9CE9C	216
7FAEA3FB	215
806E035B	246
7EFB586C	167
85C93AAF	154
7C2F389F	609
7F1D18C1	273
64206AD3	173
7F3D2FB0	318
8577DEF0	175
5972978F	400
788248FF	191
7FF1367E	203
7B964E89	179
8097FD62	280
7CEE5BF3	558
7DCDADB1	304
76DCCAE0	302
7FFDD071	864
7C213D1B	167
71C4E1E6	203
7917A2FC	165
7E2E5D40	282
81EBBD0C	307
80EB8790	428
7D1854C7	202
768CB18D	158
7D1F730E	2022
775E0314	346
7F474998	162
816E2AED	786
78F381CC	206
80065D82	497
80574BFF	217
776B7598	831
7EB5FC06	412
5B38E205	341
7D224503	388
79CE0772	229
81543571	163
7D69CE6B	212
7EE06405	197
7CF6A32A	409
7A9A8630	155
7D90EBAA	240
04B3C049	293
7D05E86A	176
863D6693	762
77BBC346	529
806C4570	303
7B8F2436	164
7FE10A95	365
7BFF2BA3	347
81D24302	464
80F8BABC	417
78E60D53	253
7B585D76	213
7D77A540	157
809041E4	270
7E43C840	357
5EB959E0	225
81374166	212
816F2BDD	151
7DD30505	202
7EE8179B	238
7EF081C9	502
6A999CB1	589
7AA32A5D	163
7574463B	221
79636583	315
7F91A6EA	402
5F26DD58	210
7EFD2C0F	558
77EECD01	566
78C900C9	171
8153A125	506
7BBE3A9E	343
7A16BBA0	166
769037FE	393
055DF04D	153
5E1A26F0	159
7FEC5C75	215
7A843CBE	185
72236240	154
80BB82A4	299
7E12E9B2	151
077DEC7B	221
809CA16B	219
7F359308	195
5EC315AE	373
7D298610	258
7DFBC352	217
7A046F7B	520
7FF7DBCB	926
77ED8AED	272
7B109F67	198
7D7C7E4B	395
6EDB16FA	186
80E94F94	247
79CA8FA5	192
8134412F	254
80A67FAC	207
7C4FE1BE	210
7EAFBAF2	162
7D3137CF	213
8060641C	213
7EB9C9D8	196
7A69592A	425
75170874	394
7F0F6BB4	350
7D211930	204
7D46794D	213
801FF0F1	558
7F6FDD97	312
80DC8A4D	312
71E29072	280
7F3BEA6B	983
7E8BB15D	248
7EE2DB1A	386
7BFB4015	553
79AC0174	168
80802B6D	191
7D3767CD	159
7CF27E74	279
80FB09B8	208
7CE7F3D6	248
7EB8FFF8	160
814FE9F0	151
7C8DE9C0	171
80A2665C	472
7F06A6DC	155
81D201DE	268
75AC17D3	160
815AEF3E	225
7DAEDD66	180
77C1E3F9	180
8174E083	293
5F6C17F6	485
7A80CD9B	183
7DE53F21	405
7B7CCE9B	163
7DA02A9C	168
81BB31F5	299
5B748124	212
816062BB	406
7DE21181	204
80B155CB	164
5862283B	295
77620FCB	265
7E011350	226
7E76C334	257
7A5938B1	294
7E242C15	282
7CD43635	186
77A9B487	444
7DF589F2	467
7D0CC8AB	166
7ED1C192	161
7F8BFDBA	339
58331DDC	427
7F647B7B	168
75F6D1A5	276
8093CD23	189
7CE8C63D	215
8078BCE1	228
803A946D	183
5D1D3FC7	257
7E2E590A	257
7AACDAF1	240
7EE98EAC	150
79C00E4C	172
811B8620	246
805C0926	151
7E27009F	690
75B223E9	153
7DC493AA	250
81ADF657	539
7DA793D9	221
7DE94D5E	163
733D2062	214
7B700975	159
7F9C2749	835
5A2E00BA	167
7FAF24C6	179
77D53E1F	155
806DA84A	189
80DE893F	153
806E70C8	1056
5C4E881B	227
78A40AE0	187
7581421E	297
7696A514	180
7D1D7CA8	162
7DF0F1CA	335
803CBBD6	290
7D5E4883	151
8012D212	255
80F63BF3	166
7CCD7FB2	284
8180985B	471
7F46F29A	341
7FB200DB	179
7A17FECE	219
5E8F3A4B	178
78FA3CA6	166
7D1F7697	182
7E6A34C3	234
7FA3049E	749
7D10DD3A	652
7E5F3A49	235
7CDA3F04	200
7D86DDF0	172
7AB0D9DC	259
7DA395C1	150
800AE64C	151
7AA303B8	258
7BD703B3	398
8160A91A	170
68B81B1F	250
5DFC9ADE	331
7C64A48E	262
5D54CDDC	174
72E0D910	244
7509B08E	150
80307C6F	180
75769423	586
83549F30	477
630C7898	217
7D6421AD	298
7CF01C08	180
795EF3C6	2522
7A438245	166
6411D2DB	565
631E0408	655
7F6CD221	164
7E4FF09B	183
7A48EF29	265
7656C2A9	195
7CADCDAD	150
8329AA16	165
7DC2AC91	375
79630C18	413
7FAE29BB	303
80A99F65	267
8008AC11	198
8089EFA3	1848
7F6C724D	2430
7E37114A	223
7D36BC34	315
7346CADE	675
7E779560	410
5DE7DD97	891
7F3912C0	201
7F1F218E	399
7D767C59	170
7F4EB60E	215
7D4AB86D	234
7D043351	238
7679662F	521
814F6FB6	352
80961550	373
768C95FD	229
810BB5FF	169
63715DDE	150
7D96657B	1260
7C1DFEA0	249
8103A83A	962
7D37F43F	292
7BD69A14	163
7E5DB71A	232
81146E63	277
77D83230	514
7940DD7C	236
80E2DE36	187
684EC562	397
5C85E2EC	321
7DC7AFA0	296
7822DE50	291
7E1379C6	159
7FBD1E9A	205
7FE354DF	156
7EE720D3	994
7F809C75	846
814F638D	253
801095EC	493
7F3CB272	223
808F7FA8	331
5BB80400	165
7AF9E9B6	204
7E724493	252
78C4497A	396
5EE34BE7	205
5BFE3BEE	201
85A8C1B6	202
7D975566	236
7EACF3BB	655
7F83AF98	301
807D4777	205
807E43F9	178
7F637EF0	621
80FEF09E	257
